Offense Case Type,Offense Date,Offense Time,Charges Description,Offense Street Name,Offense Cross Street,Case Closed,Agency,Officer Code,RACE,Defendant Gender
CM,3/18/2018,1:31 AM,DISORDERLY CONDUCT - FIGHTING,East 7th Street,North Ih 35,Y,APD,7608,Black,Male
CO,3/19/2018,11:30 PM,PARK CURFEW VIOLATION,10th Street At Waller Creek,,Y,APD,7948,Black,Female
CO,3/19/2018,11:34 PM,PARK CURFEW VIOLATION,1000 Red River,,N,APD,7608,Black,Male
CM,3/19/2018,12:00 AM,PUBLIC INTOXICATION,500 Block Neches Street,,N,APD,7775,White,Male
CO,3/19/2018,11:25 PM,PARK CURFEW VIOLATION,10th Street At Waller Creek,,Y,APD,7401,White,Male
CM,3/19/2018,8:37 AM,Possession of Drug Paraphernalia,600 Block Ih 35,,Y,APD,4951,Black,Male
CO,3/20/2018,10:15 PM,AGGRESSIVE SOLICITATION,East 6th Street At Neches Street,,Y,APD,7427,Black,Male
CO,3/20/2018,10:12 PM,AGGRESSIVE SOLICITATION,6th At Red River,,Y,APD,7850,Black,Male
CO,3/20/2018,9:33 PM,AGGRESSIVE SOLICITATION,6th Street At Red River,,N,APD,7795,White,Male
CM,3/20/2018,12:00 AM,PUBLIC INTOXICATION,600 Block East 8th Street,,Y,APD,4042,White,Female
CO,3/20/2018,9:40 PM,AGGRESSIVE SOLICITATION,600 Block Congress Avenue,,N,APD,7795,White,Male
CO,3/20/2018,5:10 PM,AGGRESSIVE SOLICITATION,5th At Congress,,Y,APD,7427,Black,Male
CO,3/20/2018,12:00 AM,AGGRESSIVE SOLICITATION,100 East 6th Street,,Y,APD,7427,White,Male
CO,3/20/2018,5:22 PM,AGGRESSIVE SOLICITATION,2nd At Congress,,Y,APD,7427,White,Male
CO,3/20/2018,6:23 PM,AGGRESSIVE SOLICITATION,8th Street At Congress Avenue,,N,APD,7427,Black,Male
CM,3/21/2018,2:25 AM,PUBLIC INTOXICATION,303 West 15th Street,,Y,APD,6841,White,Male
CM,3/21/2018,10:46 PM,PUBLIC INTOXICATION,West 6th Street And,Rio Grand Street,N,APD,6633,White,Male
CM,3/21/2018,9:49 PM,MISDEMEANOR THEFT C - LESS THAN $100,525 North Lamar Boulevarde,,Y,APD,7401,White,Male
CM,3/21/2018,10:46 PM,PUBLIC INTOXICATION,West 6th Street And,Rio Grande Street,Y,APD,6633,White,Male
CM,3/21/2018,4:30 PM,Possession of Drug Paraphernalia,600 Brushy,,Y,APD,7699,Black,No Data
CO,3/22/2018,6:15 PM,Sitting or Lying Down on a Public Sidewalk or Sleeping Outdoors,700 Red River,,Y,APD,4579,Black,Male
CM,3/22/2018,12:00 AM,Possession of Drug Paraphernalia,200 Block East 8th Street,,Y,APD,6290,White,Male
CO,3/22/2018,9:33 AM,CAMPING IN A PUBLIC PLACE,800 East 6th Street,,N,APD,6144,Black,Male
CO,3/22/2018,4:32 AM,PARK CURFEW VIOLATION,1100 Red River Street,,Y,APD,6121,Black,Male
TR,3/22/2018,12:00 AM,PEDESTRIAN ON ROADWAY,800 Block Trinity Street,,Y,APD,7625,White,Female
CO,3/22/2018,9:30 AM,CAMPING IN A PUBLIC PLACE,800 East 6th Street,,Y,APD,6144,White,Male
CO,3/23/2018,4:30 AM,PARK CURFEW VIOLATION,1100 Block Red River Street,,Y,APD,6481,Black,Male
CO,3/23/2018,4:31 AM,PARK CURFEW VIOLATION,1100 Red River Street,,N,APD,4547,Black,Male
CO,3/23/2018,4:30 AM,PARK CURFEW VIOLATION,1100 Red River,,N,APD,6121,Black,Male
CO,3/23/2018,4:25 AM,PARK CURFEW VIOLATION,1100 Red River Street,,Y,APD,6481,Black,Male
CO,3/23/2018,4:39 AM,PARK CURFEW VIOLATION,1200 Red River Street,,Y,APD,4547,Black,Female
CM,3/23/2018,12:00 AM,MINOR CONSUMING ALCOHOL,400 Block East 6th Street,,Y,APD,7430,White,Female
TR,3/23/2018,9:13 PM,PEDESTRIAN WALKING AGAINST LIGHT,700 Block Red River Street,,Y,APD,7804,White,Female
CO,3/23/2018,4:35 AM,PARK CURFEW VIOLATION,1100 Red River Street,,N,APD,6481,Black,Male
CO,3/23/2018,4:50 AM,PARK CURFEW VIOLATION,800 Red River Street,,Y,APD,6121,Black,Male
CO,3/23/2018,4:20 AM,PARK CURFEW VIOLATION,1100 Red River Street,,N,APD,4547,Black,Male
CO,3/23/2018,4:49 AM,PARK CURFEW VIOLATION,700 East 8th Street,,N,APD,4547,White,Female
CM,3/23/2018,1:45 AM,MISREPRESENTATION OF AGE BY MINOR,422 East 6th Street,,Y,APD,6970,White,Female
CM,3/24/2018,1:15 AM,SIMPLE ASSAULT BY CONTACT,700 Block West 6th Street,,Y,APD,7430,Black,Female
CM,3/24/2018,1:15 AM,PUBLIC INTOXICATION,700 Block West 6th Street,,Y,APD,7430,Black,Female
CM,3/24/2018,1:47 AM,MISREPRESENTATION OF AGE BY MINOR,314 East 6th Street,,Y,APD,7293,White,Female
CM,3/24/2018,5:00 PM,Possession of Drug Paraphernalia,600 Block North Ih 35,,Y,APD,7284,Black,Male
CM,3/24/2018,12:00 AM,PUBLIC INTOXICATION,300 Block East 6th Street,,N,APD,7775,Hispanic,Male
CM,3/24/2018,12:47 AM,PUBLIC INTOXICATION,700 Block West 6th Street,,Y,APD,7779,Black,Female
CM,3/24/2018,12:00 AM,PUBLIC INTOXICATION,400 Block East 6th Street,,N,APD,7567,Hispanic,Female
CM,3/24/2018,3:25 AM,PUBLIC INTOXICATION,701 East 5th Street,,Y,APD,7887,White,Female
CM,3/25/2018,1:20 AM,DISORDERLY CONDUCT - FIGHTING,400 Block East 6th Street,,Y,APD,6103,Black,Male
CM,3/25/2018,11:00 AM,PUBLIC INTOXICATION,100 Block West 6th Street,,Y,APD,4631,White,Male
CM,3/25/2018,1:31 AM,PUBLIC INTOXICATION,306 East 6th Street,,Y,APD,7608,White,Male
CM,3/25/2018,2:00 PM,Possession of Drug Paraphernalia,600 Block Sabine Street,,Y,APD,5930,Hispanic,Male
CO,3/25/2018,4:30 AM,PARK CURFEW VIOLATION,1100 Red River,,Y,APD,6151,Black,Male
CM,3/25/2018,7:34 PM,Possession of Drug Paraphernalia,402 Brazos Street,,N,APD,7284,Black,Male
CO,3/25/2018,8:00 PM,SOLICIT BY PERSON FROM STREET - SIDEWALK,7th At Trinity,,Y,APD,7766,Black,Male
CO,3/25/2018,7:30 AM,PARK CURFEW VIOLATION,1200 Red River,,Y,APD,5944,Black,Female
CM,3/25/2018,3:17 AM,PUBLIC INTOXICATION,600 Block Brazos Street,,Y,APD,7592,White,Male
CO,3/25/2018,4:30 AM,PARK CURFEW VIOLATION,1100 Red River,,Y,APD,6151,Black,Female
CO,3/25/2018,4:30 AM,PARK CURFEW VIOLATION,1200 Red River Street,,Y,APD,5944,Black,Female
TR,3/26/2018,10:53 PM,PEDESTRIAN WALKING AGAINST LIGHT,West 4th Street,Lavaca Street,Y,APD,7804,Black,Male
CM,3/26/2018,2:05 PM,Possession of Drug Paraphernalia,500 East 7th Street,,N,APD,7850,Black,Male
TR,3/26/2018,1:11 PM,PEDESTRIAN CROSSING MIDBLOCK,500 East 7th Street,,Y,APD,7796,Black,Male
TR,3/26/2018,9:19 AM,PEDESTRIAN WALKING AGAINST LIGHT,Neches Street,East 7th Street,Y,APD,7625,Black,Male
TR,3/26/2018,12:00 AM,PEDESTRIAN ON ROADWAY,600 Block Trinity Street,,Y,APD,7597,Black,Male
CO,3/26/2018,2:05 PM,CONSUMING ALCOHOL IN A PUBLIC STREET,1700 East Cesar Chavez,,Y,APD,7095,Hispanic,Female
CM,3/26/2018,1:36 PM,Possession of Drug Paraphernalia,500 Block East 7th Street,,Y,APD,7796,White,Female
CO,3/26/2018,12:37 PM,CAMPING IN A PUBLIC PLACE,East 11th Street And Red River Street,,Y,APD,7796,Black,Female
CM,3/26/2018,2:05 PM,Possession of Drug Paraphernalia,1700 East Cesar Chavez,,Y,APD,7095,Hispanic,Female
CO,3/27/2018,7:40 PM,Sitting or Lying Down on a Public Sidewalk or Sleeping Outdoors,600 Block North Ih 35 Service Road,,Y,APD,7872,White,Female
CM,3/27/2018,12:00 AM,Possession of Drug Paraphernalia,500 Block East 7th Street,,Y,APD,7796,Black,Male
CO,3/27/2018,3:30 PM,CAMPING IN A PUBLIC PLACE,500 Block East 4th Street,,Y,APD,6789,White,Female
CO,3/27/2018,3:29 PM,CAMPING IN A PUBLIC PLACE,500 East 4th Street,,Y,APD,7210,Black,Male
CM,3/27/2018,3:45 PM,Possession of Drug Paraphernalia,100 Block Sabine Street,,Y,APD,7245,Black,Female
CM,3/27/2018,7:40 PM,PUBLIC INTOXICATION,600 Block North Ih 35 Service Road,,Y,APD,7872,White,Female
CM,3/28/2018,10:32 AM,Possession of Drug Paraphernalia,1000 Block East 2nd Street,,Y,APD,7095,Black,Male
CO,3/28/2018,10:18 PM,PARK CURFEW VIOLATION,600 Block Sabine Street,,Y,APD,7638,Black,Male
CO,3/28/2018,10:22 PM,PARK CURFEW VIOLATION,600 Block Sabine Street,,N,APD,7608,White,Female
CO,3/29/2018,8:17 PM,CAMPING IN A PUBLIC PLACE,Red River Street At 11th Street,,N,APD,7780,Black,Male
CM,3/29/2018,4:30 PM,Possession of Drug Paraphernalia,1200 Red River,,Y,APD,5907,Black,Male
CO,3/29/2018,8:00 PM,CONSUMING ALCOHOL IN A PUBLIC STREET,Waller Creeek,,Y,APD,7299,Black,Male
CM,3/29/2018,1:00 AM,PUBLIC INTOXICATION,217 West 4th Street,,Y,APD,2641,White,Male
CO,3/29/2018,8:00 PM,CONSUMING ALCOHOL IN A PUBLIC STREET,Waller Creek Under 12th Street,,Y,APD,7299,Black,Female
CM,3/30/2018,11:55 AM,Possession of Drug Paraphernalia,500 Block East 7th Street,,N,APD,5666,Black,Female
CO,3/30/2018,4:50 AM,PARK CURFEW VIOLATION,1200 Block Red River Street,,N,APD,6481,Black,Male
CO,3/30/2018,8:16 PM,Sitting or Lying Down on a Public Sidewalk or Sleeping Outdoors,615 Congress Avenue,,Y,APD,7796,White,Male
CM,3/30/2018,4:17 AM,PUBLIC INTOXICATION,700 Block East 6th Street,,Y,APD,7597,No Data,Male
CM,3/30/2018,12:20 PM,Possession of Drug Paraphernalia,500 East 7th Street,,Y,APD,5666,Black,Male
CO,3/30/2018,12:04 AM,CONSUMING ALCOHOL IN A PUBLIC STREET,700 Block Red River Street,,Y,APD,7608,White,Female
CO,3/30/2018,8:16 PM,AGGRESSIVE SOLICITATION,615 South Congress Avenue,,Y,APD,7796,White,Male
CO,3/30/2018,4:50 AM,PARK CURFEW VIOLATION,1200 Red River Street,,Y,APD,4036,Hispanic,Female
CO,3/30/2018,10:06 AM,HUMAN WASTE,500 Block Medina Street,,Y,APD,6144,Black,Male
CM,3/30/2018,11:05 PM,Possession of Drug Paraphernalia,1100 Red River Street,,N,APD,5930,Black,Male
CM,3/30/2018,12:00 AM,PUBLIC INTOXICATION,2606 North Guadalupe Street,,Y,APD,8504,White,Female
CO,3/30/2018,4:51 AM,PARK CURFEW VIOLATION,1200 Block Red River Street,,N,APD,6121,White,Male
CM,3/30/2018,7:30 PM,Possession of Drug Paraphernalia,500 Block East 7th Street,,N,APD,7775,Black,Male
TR,3/30/2018,12:00 AM,PEDESTRIAN ON ROADWAY,700 Block East 10th Street,,Y,APD,7625,White,Female
CO,3/30/2018,4:50 AM,PARK CURFEW VIOLATION,1200 Block Red River Street,,Y,APD,6632,Black,Female
CO,3/30/2018,4:38 AM,PARK CURFEW VIOLATION,800 Block Red River Street,,N,APD,6121,White,Female
CO,3/30/2018,4:35 AM,PARK CURFEW VIOLATION,800 Red River Street,,Y,APD,6481,White,Female
CO,3/30/2018,7:30 PM,Sitting or Lying Down on a Public Sidewalk or Sleeping Outdoors,500 Block East 7th Street,,Y,APD,7775,Black,Male
TR,3/31/2018,12:00 AM,PEDESTRIAN ON ROADWAY,300 Block East 6th Street,,Y,APD,6127,White,Male
CM,3/31/2018,12:00 AM,PUBLIC INTOXICATION,208 West 4th Street,,Y,APD,7844,White,Female
CM,3/31/2018,12:15 AM,DISREGARD ORDER OF A POLICE OFFICER,6th Street,Trinity Street,N,APD,7844,White,Male
CM,3/31/2018,3:10 PM,DISORDERLY CONDUCT - FIGHTING,601 North Ih 35 Service Road,,Y,APD,7491,Black,Male
TR,3/31/2018,2:28 AM,PEDESTRIAN CROSSING MIDBLOCK,400 East 7th Street,,Y,APD,7796,Black,Female
CO,3/31/2018,11:01 PM,HUMAN WASTE,301 East 8th Street,,Y,APD,7887,Black,Male
CM,3/31/2018,3:01 PM,DISORDERLY CONDUCT - FIGHTING,601 North Ih 35 Service Road,,Y,APD,7345,Black,Male
TR,3/31/2018,2:28 AM,PEDESTRIAN CROSSING MIDBLOCK,400 East 7th Street,,N,APD,7796,Black,Female
CM,3/31/2018,2:45 AM,PUBLIC INTOXICATION,105 East 5th Street,,Y,APD,7870,Asian,Male
CM,3/31/2018,2:00 PM,Possession of Drug Paraphernalia,900 East 6th Street,,Y,APD,5930,Black,Male
CM,4/1/2018,1:32 AM,PUBLIC INTOXICATION,300 Block East 11th Street,,Y,APD,6294,White,Male
TR,4/1/2018,3:45 AM,PEDESTRIAN ON ROADWAY,200 Block East 4th Street,,Y,APD,5159,Hispanic,Male
CM,4/1/2018,7:05 PM,Possession of Drug Paraphernalia,Lavaca,3rd Street,N,APD,7780,Black,Male
CM,4/1/2018,7:05 PM,Possession of Drug Paraphernalia,200 West 3rd Street,,N,APD,7207,Hispanic,No Data
CO,4/1/2018,6:50 PM,OPEN GLASS CONTAINER,600 North Ih 35 Service Road,,Y,APD,7567,Black,Male
CO,4/1/2018,9:50 PM,AGGRESSIVE SOLICITATION,200 Block East 6th Street,,Y,APD,7284,Hispanic,Male
CM,4/1/2018,6:41 PM,Possession of Drug Paraphernalia,500 7th Street,,N,APD,7759,White,Male
TR,4/1/2018,9:50 PM,PEDESTRIAN WALKING AGAINST LIGHT,200 Block East 6th Street,,Y,APD,7284,Hispanic,Male
CO,4/1/2018,9:50 PM,AGGRESSIVE SOLICITATION,200 Block East 6th Street,,Y,APD,7284,White,Male
TR,4/1/2018,6:48 PM,PEDESTRIAN ON ROADWAY,6th Street,Ih 35 Service Road,Y,APD,7567,Black,Male
CO,4/2/2018,10:14 PM,CONSUMING ALCOHOL IN A PUBLIC STREET,West 4th Street,Guadalupe Street,N,APD,7608,Black,Male
CO,4/2/2018,3:00 PM,CONSUMING ALCOHOL IN A PUBLIC STREET,North Ih 35 Service Road,East 7th Street,Y,APD,7245,Black,Male
CO,4/2/2018,10:01 AM,Sitting or Lying Down on a Public Sidewalk or Sleeping Outdoors,600 Block Red River Street,,Y,APD,6086,White,Male
CM,4/2/2018,10:20 AM,Possession of Drug Paraphernalia,900 Block Waller Creek,,Y,APD,3968,Black,Male
CO,4/2/2018,2:04 PM,CAMPING IN A PUBLIC PLACE,Red River Street At 12th Street,,Y,APD,7796,Black,Female
CO,4/2/2018,9:38 AM,CAMPING IN A PUBLIC PLACE,East 7th Street And Red River Street,,Y,APD,6086,Black,Female
CO,4/2/2018,9:40 AM,CAMPING IN A PUBLIC PLACE,600 Block Waller Creek,,Y,APD,3968,Hispanic,Male
CM,4/2/2018,10:34 AM,DISORDERLY CONDUCT-INDECENT EXPOSURE #,700 Block Red River Street,,N,APD,6145,Black,Male
CO,4/2/2018,9:43 AM,Sitting or Lying Down on a Public Sidewalk or Sleeping Outdoors,East 7th Street And Red River Street,,Y,APD,6086,Black,Male
CO,4/2/2018,10:30 AM,PEDESTRIAN IN ROADWAY/CITY ORDINANCE,1000 Block Red River Street,,Y,APD,7043,Black,Male
CO,4/2/2018,7:11 AM,SMOKING ORD - WITH IN 15 FT OF PUB ENTRANCE,1701 East Cesar Chavez Street,,N,APD,7095,White,Male
CM,4/2/2018,10:08 PM,Possession of Drug Paraphernalia,600 Block Neches Street,,Y,APD,6633,White,Male
CO,4/2/2018,9:30 AM,CAMPING IN A PUBLIC PLACE,600 Block Waller Creek,,Y,APD,7202,White,Female
CM,4/3/2018,3:56 PM,Possession of Drug Paraphernalia,700 Neches Street,,Y,APD,7796,Black,Female
CM,4/3/2018,4:13 PM,Possession of Drug Paraphernalia,500 East 7th Street,,N,APD,7796,Black,Male
CM,4/3/2018,5:45 PM,MISDEMEANOR THEFT C - LESS THAN $100,515 North Lamar Boulevard,,Y,APD,7885,White,Female
CM,4/3/2018,12:00 AM,PUBLIC INTOXICATION,300 Block Lavaca Street,,Y,APD,7327,Black,Male
CO,4/3/2018,3:32 PM,CAMPING IN A PUBLIC PLACE,Red River Street,East 12th Street,Y,APD,7796,Black,Female
CO,4/3/2018,7:42 AM,Sitting or Lying Down on a Public Sidewalk or Sleeping Outdoors,East 11th Street At Red River Street,,Y,APD,7408,No Data,No Data
CM,4/3/2018,5:53 PM,Possession of Drug Paraphernalia,500 East 7th Street,,Y,APD,7835,No Data,Female
CM,4/3/2018,6:30 PM,Possession of Drug Paraphernalia,500 East 7th Street,,Y,APD,7835,Black,Female
CO,4/3/2018,9:40 AM,CAMPING IN A PUBLIC PLACE,600 Block Waller Creek,,N,APD,3968,Black,Male
CO,4/3/2018,3:00 AM,CONSUMING ALCOHOL IN A PUBLIC STREET,610 Brazos Street,,Y,APD,7849,White,Female
CM,4/3/2018,12:00 AM,PUBLIC INTOXICATION,200 Block 6th Street,,Y,APD,7769,White,Male
CO,4/3/2018,3:50 PM,CAMPING IN A PUBLIC PLACE,Red River Street,East 12th Street,N,APD,7835,No Data,Female
CM,4/3/2018,5:51 PM,Possession of Drug Paraphernalia,500 East 7th Street,,N,APD,7796,Black,Male
CM,4/3/2018,9:40 AM,Possession of Drug Paraphernalia,600 Block Waller Creek,,N,APD,3968,Black,Male
CO,4/3/2018,3:42 PM,"Possess, Consume, Sell Alcohol in Prohibited Park Area",Red River Street,East 10th Street,Y,APD,7796,Black,Male
CO,4/4/2018,5:32 PM,SMOKING - PUBLIC PLACE,Red River Street,,Y,APD,7796,Black,Male
CO,4/4/2018,9:50 AM,CAMPING IN A PUBLIC PLACE,600 Block Sabine Street,,N,APD,3968,Black,Male
CO,4/4/2018,10:08 PM,AGGRESSIVE SOLICITATION,200 Block East 6th Street,,Y,APD,7796,White,Female
CM,4/4/2018,5:45 PM,Possession of Drug Paraphernalia,East 11th Street,Red River Street,Y,APD,7796,White,Female
CO,4/4/2018,5:45 PM,CAMPING IN A PUBLIC PLACE,East 11th Street,Red River Street,Y,APD,7796,White,Female
CM,4/4/2018,6:39 PM,SIMPLE ASSAULT BY CONTACT,609 Congress Avenue,,Y,APD,7786,White,Female
CM,4/4/2018,9:25 AM,Possession of Drug Paraphernalia,600 Sabine Street,,Y,APD,3968,Hispanic,Male
CO,4/5/2018,5:50 PM,HUMAN WASTE,200 Block East 6th Street,,Y,APD,7615,White,Male
CO,4/5/2018,3:50 PM,"Possess, Consume, Sell Alcohol in Prohibited Park Area",East 11th Street At Red River Street,,Y,APD,7796,White,Male
CM,4/5/2018,4:55 PM,Possession of Drug Paraphernalia,500 Block East 7th Street,,Y,APD,7796,Black,Male
CM,4/12/2018,5:30 PM,PUBLIC INTOXICATION,300 Congress Avenue,,N,APD,7245,White,Male
CO,4/5/2018,7:35 AM,CONSUMING ALCOHOL IN A PUBLIC STREET,1701 East Cesar Chavez Street,,N,APD,6290,Hispanic,Male
CO,4/5/2018,10:00 AM,PEDESTRIAN IN ROADWAY/CITY ORDINANCE,Cesar Chavez Street At San Marcos Street,,Y,APD,6290,Hispanic,Male
CM,4/5/2018,11:45 PM,Possession of Drug Paraphernalia,500 Block East 7th Street,,Y,APD,6503,White,Female
CO,4/5/2018,7:45 PM,CONSUMING ALCOHOL IN A PUBLIC STREET,500 Block Congress Avenue,,Y,APD,7615,White,Male
CO,4/5/2018,4:01 PM,Sitting or Lying Down on a Public Sidewalk or Sleeping Outdoors,1100 Block Waller Creek,,Y,APD,6757,Black,Female
CO,4/5/2018,4:01 PM,CAMPING IN A PUBLIC PLACE,1100 Block Waller Creek,,Y,APD,6757,Black,Female
CO,4/5/2018,11:45 PM,MANIFESTING - DRUGS,500 Block East 7th Street,,Y,APD,6503,White,Female
CM,4/5/2018,12:00 AM,DISORDERLY CONDUCT-INDECENT EXPOSURE #,111 Congress Avenue,,N,APD,6290,White,Male
CO,4/5/2018,12:12 AM,MANIFESTING - DRUGS,500 East 7th Street,,Y,APD,6503,Black,Male
CO,4/6/2018,4:43 AM,PARK CURFEW VIOLATION,,,Y,APD,4036,White,Female
CM,4/6/2018,12:00 AM,FAILURE TO IDENTIFY - REFUSE,106 East 6th Street,,N,APD,4042,White,Male
CO,4/6/2018,10:00 AM,Sitting or Lying Down on a Public Sidewalk or Sleeping Outdoors,600 Block East 10th Street,,Y,APD,6144,Black,Male
CO,4/6/2018,9:30 AM,LITTERING,800 Block Red River Street,,Y,APD,5635,White,Female
TR,4/6/2018,6:40 PM,PEDESTRIAN WALKING AGAINST LIGHT,8th Street At Red River Street,,N,APD,7775,White,Male
CO,4/6/2018,4:20 AM,PARK CURFEW VIOLATION,1200 Block Red River Street,,N,APD,6481,White,Male
CO,4/6/2018,4:45 AM,PARK CURFEW VIOLATION,800 Block Waller Creek,,N,APD,6306,Black,Female
CO,4/6/2018,4:43 AM,PARK CURFEW VIOLATION,700 Block Red River Street,,Y,APD,4547,Black,Male
CM,4/6/2018,12:50 AM,PUBLIC INTOXICATION,400 Block East 6th Street,,N,APD,7804,White,Male
CM,4/6/2018,12:00 AM,PUBLIC INTOXICATION,West 40th Street At Guadalupe Street,,N,APD,8444,Black,Male
CO,4/6/2018,4:26 AM,PARK CURFEW VIOLATION,1100 Block Red River Street,,Y,APD,4547,Black,Female
CO,4/6/2018,4:26 AM,CAMPING IN A PUBLIC PLACE,1100 Block Red River Street,,Y,APD,4547,Black,Female
CO,4/6/2018,4:40 AM,PARK CURFEW VIOLATION,800 Block Red River Street,,N,APD,6481,Hispanic,Male
CO,4/6/2018,4:45 AM,PARK CURFEW VIOLATION,700 Block Waller Creek,,Y,APD,6306,Black,Male
CM,4/6/2018,1:20 AM,MINOR CONSUMING ALCOHOL,300 Block East 6th Street,,Y,APD,7615,White,Male
CO,4/6/2018,9:02 AM,Sitting or Lying Down on a Public Sidewalk or Sleeping Outdoors,800 Block East 8th Street,,Y,APD,7703,White,Female
CM,4/6/2018,12:00 AM,PUBLIC INTOXICATION,106 East 6th Street,,N,APD,4042,White,Male
TR,4/6/2018,10:05 PM,PEDESTRIAN WALKING AGAINST LIGHT,Red River Street At East 10th Street,,N,APD,7796,No Data,Male
CM,4/7/2018,2:35 AM,DISORDERLY CONDUCT - FIGHTING,300 East 6th Street,,Y,APD,5386,White,Male
CM,4/7/2018,11:50 PM,DISORDERLY CONDUCT - FIGHTING,300 Block East 6th Street,,Y,APD,7884,White,Male
TR,4/7/2018,5:15 PM,PEDESTRIAN ON ROADWAY,7th Street At Neches Street,,N,APD,7764,Hispanic,Male
CM,4/7/2018,12:00 AM,PUBLIC INTOXICATION,411 East 6th Street,,Y,APD,7780,White,Male
CM,4/7/2018,2:54 AM,PUBLIC INTOXICATION,1300 Block Lavaca Street,,Y,APD,4729,Hispanic,Male
CM,4/7/2018,3:25 AM,DISORDERLY CONDUCT - FIGHTING,600 Block East 6th Street,,N,APD,6096,Hispanic,Male
CM,4/7/2018,1:45 AM,PUBLIC INTOXICATION,306 East 6th Street,,Y,APD,7245,Hispanic,Male
CM,4/7/2018,12:00 AM,DISORDERLY CONDUCT - FIGHTING,East 6th Street At San Jacinto Boulevard,,Y,APD,7798,Black,Male
CM,4/7/2018,11:00 PM,DISORDERLY CONDUCT - FIGHTING,East 6th Street At San Jacinto,,Y,APD,7798,Black,Male
CM,4/7/2018,12:30 AM,SIMPLE ASSAULT BY CONTACT,600 Block Navasota Street,,Y,APD,7785,Black,Male
CM,4/7/2018,11:50 PM,DISORDERLY CONDUCT - FIGHTING,300 Block East 6th Street,,Y,APD,5386,White,Male
CM,4/8/2018,2:01 AM,DISORDERLY CONDUCT - FIGHTING,500 Block Trinity Street,,Y,APD,7597,Hispanic,Female
CM,4/8/2018,9:40 AM,Possession of Drug Paraphernalia,600 Block Waller Creek,,Y,APD,3968,White,Male
CM,4/8/2018,12:00 AM,PUBLIC INTOXICATION,400 Block East 6th Street,,Y,APD,7402,White,Male
CM,4/8/2018,3:00 AM,PUBLIC INTOXICATION,500 Block East 6th Street,,Y,APD,7887,Asian,Male
CO,4/8/2018,9:40 AM,"Possess, Consume, Sell Alcohol in Prohibited Park Area",600 Block Waller Creek,,Y,APD,3968,White,Male
CO,4/9/2018,4:00 PM,Sitting or Lying Down on a Public Sidewalk or Sleeping Outdoors,East 8th Street At Ih35,,Y,APD,7794,Black,Male
CM,4/9/2018,1:03 AM,DISORDERLY CONDUCT - FIGHTING,6th Street At Trinity Street,,Y,APD,7844,Hispanic,Female
CO,4/9/2018,9:28 AM,CAMPING IN A PUBLIC PLACE,600 Sabine,,Y,APD,7758,White,Male
CO,4/9/2018,10:05 PM,Sitting or Lying Down on a Public Sidewalk or Sleeping Outdoors,500 Block Red River Street,,Y,APD,6781,Black,Male
CO,4/9/2018,3:34 PM,Sitting or Lying Down on a Public Sidewalk or Sleeping Outdoors,East 7th Street At Ih35 Service Road,,Y,APD,7427,Black,Male
CO,4/9/2018,9:24 AM,CAMPING IN A PUBLIC PLACE,600 Sabine Street,,Y,APD,7758,White,Male
CO,4/9/2018,3:34 PM,CAMPING IN A PUBLIC PLACE,East 7th Street At Ih35 Service Road,,Y,APD,7427,Black,Male
CM,4/9/2018,7:30 PM,Possession of Drug Paraphernalia,900 Block Rainey Street,,Y,APD,7796,Black,Male
CO,4/9/2018,3:40 PM,AGGRESSIVE SOLICITATION,700 Block East 7th Street,,Y,APD,7794,Hispanic,Male
CM,4/9/2018,9:20 AM,Possession of Drug Paraphernalia,600 Block Sabine Street,,Y,APD,3968,Hispanic,Male
CM,4/9/2018,6:40 PM,Possession of Drug Paraphernalia,6th Street At Trinity Street,,Y,APD,7284,White,Male
CM,4/9/2018,12:00 AM,PUBLIC INTOXICATION,84 North Ih 35 Service Road,,N,APD,6091,White,Female
CO,4/9/2018,3:40 PM,Sitting or Lying Down on a Public Sidewalk or Sleeping Outdoors,700 Block East 7th Street,,Y,APD,7794,Hispanic,Male
CO,4/9/2018,10:26 PM,CONSUMING ALCOHOL IN A PUBLIC STREET,East 8th Street And Red River Street,,N,APD,7638,White,Male
CO,4/9/2018,9:20 AM,"Possess, Consume, Sell Alcohol in Prohibited Park Area",600 Block Sabine Street,,Y,APD,3968,Hispanic,Male
CO,4/9/2018,4:00 PM,Sitting or Lying Down on a Public Sidewalk or Sleeping Outdoors,East 8th Street At Ih35,,Y,APD,7794,White,Female
CM,4/9/2018,1:03 AM,DISORDERLY CONDUCT - FIGHTING,6th Street At Trinity Street,,Y,APD,7844,Black,Female
CM,4/9/2018,12:00 AM,PUBLIC INTOXICATION,300 Block East 3rd Street,,Y,APD,7766,White,Male
CO,4/10/2018,9:40 AM,CAMPING IN A PUBLIC PLACE,600 Waller Creek,,Y,APD,7095,White,Male
CO,4/10/2018,5:12 PM,AGGRESSIVE SOLICITATION,500 Block East 6th Street,,Y,APD,6757,White,Male
CO,4/10/2018,4:35 PM,AGGRESSIVE SOLICITATION,6th At Congress Avenue,,N,APD,7850,White,Male
CO,4/10/2018,9:35 AM,CAMPING IN A PUBLIC PLACE,600 Block Waller Creek,,Y,APD,3968,Black,Male
TR,4/10/2018,4:03 PM,PEDESTRIAN WALKING AGAINST LIGHT,600-700 Block Neches Street,,Y,APD,5617,Hispanic,Female
